title,report_date,detail_url,bog_petrolimex
Ước tồn Quỹ BOG tại Petrolimex ngày 11.12.2020,11.12.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-11-12-2020.html,3.850 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex ngày 26.11.2020,26.11.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-26-11-2020.html,3.973tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex ngày 11.11.2020,11.11.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-11-11-2020.html,4.000tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex ngày 27.10.2020,27.10.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-27-10-2020.html,4.050tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex ngày 12.10.2020,12.10.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-12-10-2020.html,4.130tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex ngày 26.9.2020,26.9.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-26-9-2020.html,4.210 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex ngày 11.9.2020,11.9.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-11-9-2020.html,4.290 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex ngày 27.8.2020,27.8.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-27-8-2020.html,4.370 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex ngày 12.8.2020,12.8.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-12-8-2020.html,4.375 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex ngày 28.7.2020,28.7.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-28-7-2020.html,4.350 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex ngày 13.7.2020,13.7.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-13-7-2020.html,4.400 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex ngày 27.6.2020,27.6.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-27-6-2020.html,4.410tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 12.6.2020,12.6.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-12-6-2020.html,4.310tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 28.5.2020,28.5.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-28-5-2020.html,4.100tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 13.5.2020,13.5.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-13-05-2020.html,3.650tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 28.04.2020,28.04.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-28-04-2020.html,2.900tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 13.04.2020,13.04.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-13-04-2020.html,2.545tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 29.3.2020,29.3.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-29-3-2020.html,2.245tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 15.3.2020,15.3.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-15-3-2020.html,2.000tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 29.02.2020,29.02.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-29-02-2020.html,1.810tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 14.02.2020,14.02.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-14-02-2020.html,1.630tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 30.01.2020,30.01.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-30-01-2020.html,1.500tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 15.01.2020,15.01.2020,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-15-01-2020.html,1.462tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 31.12.2019,31.12.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-31-12-2019.html,1.430tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 16.12.2019,16.12.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-16-12-2019.html,1.340tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 30.11.2019,30.11.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-30-11-2019.html,1.280tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 15.11.2019,15.11.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-15-11-2019.html,1.259 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 31.10.2019,31.10.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-31-10-2019.html,1.185 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 16.10.2019,16.10.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-16-10-2019.html,1.090 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 01.10.2019,01.10.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-01-10-2019.html,1.121 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 16.9.2019,16.9.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-16-9-2019.html,970 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 31.8.2019,31.8.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-31-8-2019.html,820 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 16.8.2019,16.8.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-16-8-2019.html,629 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 01.8.2019,01.8.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-01-8-2019.html,470 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 17.7.2019,17.7.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-17-2019.html,317 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 02.7.2019,02.7.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-02-7-2019.html,50 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 17.6.2019,17.6.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-17-6-2019.html,-246 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 01.6.2019,01.6.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-01-6-2019.html,-316 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 17.5.2019,17.5.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-17-5-2019.html,-381 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 02.5.2019,02.5.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-02-5-2019.html,-355 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 17.4.2019,17.4.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-17-4-2019.html,-240 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 02.4.2019,02.4.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-02-4-2019.html,"9,6 tỷđồng"
Ước tồn Quỹ BOG tại Petrolimex ngày 18.3.2019,18.3.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-18-3-2019.html,655 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 02.3.2019,02.3.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-02-3-2019.html,1.210 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 15.02.2019,15.02.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-15-02-2019.html,1.720 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 31.01.2019,31.01.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-31-01-2019.html,1.940 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 16.01.2019,16.01.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-16-01-2019.html,2.133 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 01.01.2019,01.01.2019,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-31-12-2018.html,1.910 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 21.12.2018,21.12.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-21-12-2018.html,1.680 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 06.12.2018,06.12.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-06-12-2018.html,1.460 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 21.11.2018,21.11.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-ngay-21-11-2018.html,1.262 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex ngày 06.11.2018,06.11.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-ngay-06-11-2018.html,1.230 tỷđồng
Ước tồn Quỹ BOG tại kỳ điều hành giá 22.10.2018 là 1.420 tỷ đồng,22.10.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-22-10-2018-la-1-420-ty-dong.html,1.420 tỷđồng
Ước tồn Quỹ BOG tại kỳ điều hành giá 06.10.2018 là 1.700 tỷ đồng,06.10.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-06-10-2018-la-1-700-ty-dong.html,1.700 tỷđồng
Ước tồn Quỹ BOG tại kỳ điều hành giá 21.9.2018 là 1.930 tỷ đồng,21.9.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-21-9-2018-la-1-930-ty-dong.html,1.930 tỷđồng
Ước tồn Quỹ BOG tại kỳ điều hành giá 06.9.2018 là 2.100 tỷ đồng,06.9.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-06-9-2018-la-2-100-ty-dong.html,2.100 tỷđồng
Ước tồn Quỹ BOG tại kỳ điều hành giá 22.8.2018 là 2.300 tỷ đồng,22.8.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-22-8-2018-la-2-300-ty-dong.html,2.300 tỷđồng
Ước tồn Quỹ BOG tại kỳ điều hành giá 07.8.2018 là 2.240 tỷ đồng,07.8.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-07-8-2018-la-2-240-ty-dong.html,2.240 tỷđồng
Ước tồn Quỹ BOG tại kỳ điều hành giá 23.7.2018 là 2.256 tỷ đồng,23.7.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-23-7-2018-la-2-256-ty-dong.html,2.256 tỷđồng
Ước tồn Quỹ BOG tại kỳ điều hành giá 07.7.2018 là 2.260 tỷ đồng,07.7.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-ky-dieu-hanh-gia-07-7-2018-la-2-260-ty-dong.html,2.260 tỷđồng
Ước tồn Quỹ BOG tại kỳ điều hành giá 22.6.2018 là 2.270 tỷ đồng,22.6.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-uoc-ton-quy-bog-tai-ky-dieu-chinh-gia-22-6-2018-la-2-270-ty-dong.html,2.270 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều hành giá xăng dầu 15 giờ ngày 07.6.2018 là 2.370 tỷ đồng,07.6.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-23-5-2018-la-2-550-ty-dong.html,2.370 tỷđồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 23.5.2018 là 2.550 tỷ đồng,23.5.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-23-5-2018-la-2-550-ty-dong.html,2.550 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 08.5.2018 là 2.620 tỷ đồng,08.5.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-08-5-2018-la-2-620-ty-dong.html,2.620 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá dầu 15 giờ ngày 23.4.2018 là 2.692 tỷ đồng,23.4.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-dau-15-gio-ngay-23-4-2018-la-2-692-ty-dong.html,2.692 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 07.4.2018 là 2.740 tỷ đồng,07.4.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-07-4-2018-la-2-740-ty-dong.html,2.740 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 23.3.2018 là 2.750 tỷ đồng,23.3.2018,https://www.petrolimex.com.vn/nd/tin-chuyen-nganh/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-23-3-2018-la-2-750-ty-dong.html,2.750 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 08.3.2018 là 2.760 tỷ đồng,08.3.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-08-3-2018-la-2-760-ty-dong.html,2.760 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 21.02.2018 là 2.670 tỷ đồng,21.02.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-21-02-2018-la-2-670-ty-dong.html,2.670 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 03.02.2018 là 2.900 tỷ đồng,03.02.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-03-02-2018-la-2-900-ty-dong.html,2.900 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 19.01.2018 là 2.953 tỷ đồng,19.01.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-19-01-2018-la-2-953-ty-dong.html,2.953 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 04.01.2018 là 3.024 tỷ đồng,04.01.2018,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-04-01-2018-la-3-024-ty-dong.html,3.024 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm 15 giờ 00 ngày 20.12.2017 là 3.105 tỷ đồng,20.12.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-15-gio-00-ngay-20-12-2017-la-3-105-ty-dong.html,3.105 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá dầu điêzen 15 giờ 00 ngày 05.12.2017 là 3.188 tỷ đồng,05.12.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-dau-15-gio-00-ngay-05-12-2017-la-3-188-ty-dong.html,3.188 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.11.2017 là 3.251 tỷ đồng,20.11.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-00-ngay-20-11-2017-la-3-251-ty-dong.html,3.251 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ 00 ngày 04.11.2017 là 3.240 tỷ đồng,04.11.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-xang-dau-15-gio-00-ngay-04-11-2017-la-3-240-ty-dong.html,3.240 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá xăng dầu 16 giờ 55 ngày 20.10.2017 là 3.190 tỷ đồng,20.10.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-xang-dau-16-gio-55-ngay-20-10-2017-la-3-190-ty-dong.html,3.190 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá xăng dầu 16 giờ 55 ngày 05.10.2017 là 3.141 tỷ đồng,05.10.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-xang-dau-16-gio-55-ngay-05-10-2017-la-3-141-ty-dong.html,3.141 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.9.2017 là 3.087 tỷ đồng,20.9.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-20-9-2017-la-3-087-ty-dong.html,3.087 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 05.9.2017 là 2.956 tỷ đồng,05.9.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-05-9-2017-la-2-956-ty-dong.html,2.956 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 19.8.2017 là 2.900 tỷ đồng,19.8.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-04-8-2017-la-2-809-ty-dong.html,2.900 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 04.8.2017 là 2.809 tỷ đồng,04.8.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-04-8-2017-la-2-809-ty-dong.html,2.809 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.7.2017 là 2.690 tỷ đồng,20.7.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-20-7-2017-la-2-690-ty-dong.html,2.690 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá xăng dầu 17 giờ ngày 05.7.2017 là 2.576 tỷ đồng,05.7.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-xang-dau-17-gio-ngay-05-7-2017-la-2-576-ty-dong.html,2.576 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá xăng dầu 15 giờ ngày 20.6.2017 là 2.476 tỷ đồng,20.6.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-xang-dau-15-gio-ngay-20-6-2017-la-2-476-ty-dong.html,2.476 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 05.6.2017 là 2.380 tỷ đồng,05.6.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-05-6-2017-la-2-380-ty-dong.html,2.380 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.5.2017 là 2.255 tỷ đồng,20.5.2017,https://www.petrolimex.com.vn/nd/tin-chuyen-nganh/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-20-5-2017-la-2-255-ty-dong.html,2.255 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 05.5.2017 là 2.140 tỷ đồng,05.5.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-05-5-2017-la-2-140-ty-dong.html,2.140 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 20.4.2017 là 2.175 tỷ đồng,20.4.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-20-4-2017-la-2-175-ty-dong.html,2.175tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá xăng dầu 15 giờ ngày 05.4.2017 là 2.026 tỷ đồng,05.4.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-giam-gia-gia-xang-dau-15-gio-ngay-05-4-2017-la-2-026-ty-dong.html,2.026 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm giảm giá xăng dầu 15 giờ ngày 21.3.2017 là 1.960 tỷ đồng,21.3.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-xang-dau-15-gio-ngay-21-3-2017-la-1-960-ty-dong.html,1.960 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm điều chỉnh giá xăng dầu 15 giờ ngày 06.3.2017 là 1.827 tỷ đồng,06.3.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-dieu-chinh-gia-xang-dau-15-gio-ngay-06-3-2017-la-1-827-ty-dong.html,1.827 tỷ đồng
Ước tồn Quỹ BOG tại Petrolimex trước thời điểm tăng giá xăng dầu 15 giờ ngày 18.02.2017 là 1.817 tỷ đồng,18.02.2017,https://www.petrolimex.com.vn/ndi/minh-bach-xang-dau/petrolimex-minh-bach-xang-dau-uoc-ton-quy-bog-tai-petrolimex-truoc-thoi-diem-tang-gia-xang-dau-15-gio-ngay-18-02-2017-la-1-817-ty-dong.html,1.817 tỷ đồng
